product_cd	category_major_cd	category_medium_cd	category_small_cd	unit_price	unit_cost	category_major_name	category_medium_name	category_small_name
P070307002	7	703	70307	98.0	74.0	瓶詰缶詰	和風調味料	調味料の素
P070307003	7	703	70307	103.0	77.0	瓶詰缶詰	和風調味料	調味料の素
P070307004	7	703	70307	108.0	81.0	瓶詰缶詰	和風調味料	調味料の素
P070307005	7	703	70307	108.0	81.0	瓶詰缶詰	和風調味料	調味料の素
P070307006	7	703	70307	108.0	81.0	瓶詰缶詰	和風調味料	調味料の素
P070307007	7	703	70307	115.0	86.0	瓶詰缶詰	和風調味料	調味料の素
P070307008	7	703	70307	115.0	86.0	瓶詰缶詰	和風調味料	調味料の素
P070307009	7	703	70307	118.0	89.0	瓶詰缶詰	和風調味料	調味料の素
P070307010	7	703	70307	118.0	89.0	瓶詰缶詰	和風調味料	調味料の素
P070307011	7	703	70307	118.0	89.0	瓶詰缶詰	和風調味料	調味料の素
P070307012	7	703	70307	120.0	90.0	瓶詰缶詰	和風調味料	調味料の素
P070307013	7	703	70307	128.0	96.0	瓶詰缶詰	和風調味料	調味料の素
P070307014	7	703	70307	128.0	96.0	瓶詰缶詰	和風調味料	調味料の素
P070307015	7	703	70307	138.0	104.0	瓶詰缶詰	和風調味料	調味料の素
P070307016	7	703	70307	138.0	104.0	瓶詰缶詰	和風調味料	調味料の素
P070307017	7	703	70307	138.0	104.0	瓶詰缶詰	和風調味料	調味料の素
P070307018	7	703	70307	138.0	104.0	瓶詰缶詰	和風調味料	調味料の素
P070307019	7	703	70307	148.0	111.0	瓶詰缶詰	和風調味料	調味料の素
P070307020	7	703	70307	148.0	111.0	瓶詰缶詰	和風調味料	調味料の素
P070307021	7	703	70307	150.0	113.0	瓶詰缶詰	和風調味料	調味料の素
P070307022	7	703	70307	158.0	119.0	瓶詰缶詰	和風調味料	調味料の素
P070307023	7	703	70307	158.0	119.0	瓶詰缶詰	和風調味料	調味料の素
P070307024	7	703	70307	160.0	120.0	瓶詰缶詰	和風調味料	調味料の素
P070307025	7	703	70307	160.0	120.0	瓶詰缶詰	和風調味料	調味料の素
P070307026	7	703	70307	165.0	124.0	瓶詰缶詰	和風調味料	調味料の素
P070307027	7	703	70307	168.0	126.0	瓶詰缶詰	和風調味料	調味料の素
P070307028	7	703	70307	168.0	126.0	瓶詰缶詰	和風調味料	調味料の素
P070307029	7	703	70307	168.0	126.0	瓶詰缶詰	和風調味料	調味料の素
P070307030	7	703	70307	168.0	126.0	瓶詰缶詰	和風調味料	調味料の素
P070307031	7	703	70307	178.0	134.0	瓶詰缶詰	和風調味料	調味料の素
P070307032	7	703	70307	188.0	141.0	瓶詰缶詰	和風調味料	調味料の素
P070307033	7	703	70307	188.0	141.0	瓶詰缶詰	和風調味料	調味料の素
P070307034	7	703	70307	198.0	149.0	瓶詰缶詰	和風調味料	調味料の素
P070307035	7	703	70307	198.0	149.0	瓶詰缶詰	和風調味料	調味料の素
P070307036	7	703	70307	198.0	149.0	瓶詰缶詰	和風調味料	調味料の素
P070307037	7	703	70307	198.0	149.0	瓶詰缶詰	和風調味料	調味料の素
P070307038	7	703	70307	205.0	154.0	瓶詰缶詰	和風調味料	調味料の素
P070307039	7	703	70307	213.0	160.0	瓶詰缶詰	和風調味料	調味料の素
P070307040	7	703	70307	223.0	167.0	瓶詰缶詰	和風調味料	調味料の素
P070307041	7	703	70307	235.0	176.0	瓶詰缶詰	和風調味料	調味料の素
P070307042	7	703	70307	235.0	176.0	瓶詰缶詰	和風調味料	調味料の素
P070307043	7	703	70307	238.0	179.0	瓶詰缶詰	和風調味料	調味料の素
P070307044	7	703	70307	258.0	194.0	瓶詰缶詰	和風調味料	調味料の素
P070307045	7	703	70307	275.0	206.0	瓶詰缶詰	和風調味料	調味料の素
P070307046	7	703	70307	278.0	209.0	瓶詰缶詰	和風調味料	調味料の素
P070307047	7	703	70307	278.0	209.0	瓶詰缶詰	和風調味料	調味料の素
P070307048	7	703	70307	278.0	209.0	瓶詰缶詰	和風調味料	調味料の素
P070307049	7	703	70307	278.0	209.0	瓶詰缶詰	和風調味料	調味料の素
P070307050	7	703	70307	278.0	209.0	瓶詰缶詰	和風調味料	調味料の素
P070307051	7	703	70307	278.0	209.0	瓶詰缶詰	和風調味料	調味料の素
P070307052	7	703	70307	280.0	210.0	瓶詰缶詰	和風調味料	調味料の素
P070307053	7	703	70307	298.0	224.0	瓶詰缶詰	和風調味料	調味料の素
P070307054	7	703	70307	308.0	231.0	瓶詰缶詰	和風調味料	調味料の素
P070307055	7	703	70307	315.0	236.0	瓶詰缶詰	和風調味料	調味料の素
P070307056	7	703	70307	318.0	239.0	瓶詰缶詰	和風調味料	調味料の素
P070307057	7	703	70307	318.0	239.0	瓶詰缶詰	和風調味料	調味料の素
P070307058	7	703	70307	318.0	239.0	瓶詰缶詰	和風調味料	調味料の素
P070307059	7	703	70307	318.0	239.0	瓶詰缶詰	和風調味料	調味料の素
P070307060	7	703	70307	325.0	244.0	瓶詰缶詰	和風調味料	調味料の素
P070307061	7	703	70307	328.0	246.0	瓶詰缶詰	和風調味料	調味料の素
P070307062	7	703	70307	348.0	261.0	瓶詰缶詰	和風調味料	調味料の素
P070307063	7	703	70307	348.0	261.0	瓶詰缶詰	和風調味料	調味料の素
P070307064	7	703	70307	348.0	261.0	瓶詰缶詰	和風調味料	調味料の素
P070307065	7	703	70307	370.0	278.0	瓶詰缶詰	和風調味料	調味料の素
P070307066	7	703	70307	370.0	278.0	瓶詰缶詰	和風調味料	調味料の素
P070307067	7	703	70307	378.0	284.0	瓶詰缶詰	和風調味料	調味料の素
P070307068	7	703	70307	398.0	299.0	瓶詰缶詰	和風調味料	調味料の素
P070307069	7	703	70307	403.0	302.0	瓶詰缶詰	和風調味料	調味料の素
P070307070	7	703	70307	405.0	304.0	瓶詰缶詰	和風調味料	調味料の素
P070307071	7	703	70307	428.0	321.0	瓶詰缶詰	和風調味料	調味料の素
P070307072	7	703	70307	450.0	338.0	瓶詰缶詰	和風調味料	調味料の素
P070307073	7	703	70307	455.0	341.0	瓶詰缶詰	和風調味料	調味料の素
P070307074	7	703	70307	498.0	374.0	瓶詰缶詰	和風調味料	調味料の素
P070307075	7	703	70307	585.0	439.0	瓶詰缶詰	和風調味料	調味料の素
P070307076	7	703	70307	588.0	441.0	瓶詰缶詰	和風調味料	調味料の素
P070307077	7	703	70307	623.0	467.0	瓶詰缶詰	和風調味料	調味料の素
P070307078	7	703	70307	718.0	539.0	瓶詰缶詰	和風調味料	調味料の素
P070307079	7	703	70307	780.0	585.0	瓶詰缶詰	和風調味料	調味料の素
P070307080	7	703	70307	880.0	660.0	瓶詰缶詰	和風調味料	調味料の素
P070307081	7	703	70307	980.0	735.0	瓶詰缶詰	和風調味料	調味料の素
P070307082	7	703	70307	988.0	741.0	瓶詰缶詰	和風調味料	調味料の素
P070307083	7	703	70307	1258.0	944.0	瓶詰缶詰	和風調味料	調味料の素
P070307084	7	703	70307	1280.0	960.0	瓶詰缶詰	和風調味料	調味料の素
P070307085	7	703	70307	1280.0	960.0	瓶詰缶詰	和風調味料	調味料の素
P070307086	7	703	70307	1428.0	1071.0	瓶詰缶詰	和風調味料	調味料の素
P070307087	7	703	70307	1580.0	1185.0	瓶詰缶詰	和風調味料	調味料の素
P070307088	7	703	70307	1680.0	1260.0	瓶詰缶詰	和風調味料	調味料の素
P070307089	7	703	70307	1778.0	1334.0	瓶詰缶詰	和風調味料	調味料の素
P070307090	7	703	70307	3280.0	2460.0	瓶詰缶詰	和風調味料	調味料の素
P070308001	7	703	70308	100.0	75.0	瓶詰缶詰	和風調味料	食用油
P070308002	7	703	70308	128.0	96.0	瓶詰缶詰	和風調味料	食用油
P070308003	7	703	70308	138.0	104.0	瓶詰缶詰	和風調味料	食用油
P070308004	7	703	70308	138.0	104.0	瓶詰缶詰	和風調味料	食用油
P070308005	7	703	70308	145.0	109.0	瓶詰缶詰	和風調味料	食用油
P070308006	7	703	70308	145.0	109.0	瓶詰缶詰	和風調味料	食用油
P070308007	7	703	70308	158.0	119.0	瓶詰缶詰	和風調味料	食用油
P070308008	7	703	70308	188.0	141.0	瓶詰缶詰	和風調味料	食用油
P070308009	7	703	70308	198.0	149.0	瓶詰缶詰	和風調味料	食用油
P070308010	7	703	70308	198.0	149.0	瓶詰缶詰	和風調味料	食用油
P070308011	7	703	70308	208.0	156.0	瓶詰缶詰	和風調味料	食用油
P070308012	7	703	70308	210.0	158.0	瓶詰缶詰	和風調味料	食用油
P070308013	7	703	70308	245.0	184.0	瓶詰缶詰	和風調味料	食用油
P070308014	7	703	70308	248.0	186.0	瓶詰缶詰	和風調味料	食用油
P070308015	7	703	70308	248.0	186.0	瓶詰缶詰	和風調味料	食用油
P070308016	7	703	70308	248.0	186.0	瓶詰缶詰	和風調味料	食用油
P070308017	7	703	70308	258.0	194.0	瓶詰缶詰	和風調味料	食用油
P070308018	7	703	70308	288.0	216.0	瓶詰缶詰	和風調味料	食用油
P070308019	7	703	70308	300.0	225.0	瓶詰缶詰	和風調味料	食用油
P070308020	7	703	70308	308.0	231.0	瓶詰缶詰	和風調味料	食用油
P070308021	7	703	70308	310.0	233.0	瓶詰缶詰	和風調味料	食用油
P070308022	7	703	70308	315.0	236.0	瓶詰缶詰	和風調味料	食用油
P070308023	7	703	70308	318.0	239.0	瓶詰缶詰	和風調味料	食用油
P070308024	7	703	70308	318.0	239.0	瓶詰缶詰	和風調味料	食用油
P070308025	7	703	70308	328.0	246.0	瓶詰缶詰	和風調味料	食用油
P070308026	7	703	70308	335.0	251.0	瓶詰缶詰	和風調味料	食用油
P070308027	7	703	70308	348.0	261.0	瓶詰缶詰	和風調味料	食用油
P070308028	7	703	70308	355.0	266.0	瓶詰缶詰	和風調味料	食用油
P070308029	7	703	70308	368.0	276.0	瓶詰缶詰	和風調味料	食用油
P070308030	7	703	70308	375.0	281.0	瓶詰缶詰	和風調味料	食用油
P070308031	7	703	70308	388.0	291.0	瓶詰缶詰	和風調味料	食用油
P070308032	7	703	70308	398.0	299.0	瓶詰缶詰	和風調味料	食用油
P070308033	7	703	70308	398.0	299.0	瓶詰缶詰	和風調味料	食用油
P070308034	7	703	70308	398.0	299.0	瓶詰缶詰	和風調味料	食用油
P070308035	7	703	70308	408.0	306.0	瓶詰缶詰	和風調味料	食用油
P070308036	7	703	70308	418.0	314.0	瓶詰缶詰	和風調味料	食用油
P070308037	7	703	70308	458.0	344.0	瓶詰缶詰	和風調味料	食用油
P070308038	7	703	70308	458.0	344.0	瓶詰缶詰	和風調味料	食用油
P070308039	7	703	70308	468.0	351.0	瓶詰缶詰	和風調味料	食用油
P070308040	7	703	70308	468.0	351.0	瓶詰缶詰	和風調味料	食用油
P070308041	7	703	70308	495.0	371.0	瓶詰缶詰	和風調味料	食用油
P070308042	7	703	70308	495.0	371.0	瓶詰缶詰	和風調味料	食用油
P070308043	7	703	70308	505.0	379.0	瓶詰缶詰	和風調味料	食用油
P070308044	7	703	70308	548.0	411.0	瓶詰缶詰	和風調味料	食用油
P070308045	7	703	70308	570.0	428.0	瓶詰缶詰	和風調味料	食用油
P070308046	7	703	70308	598.0	449.0	瓶詰缶詰	和風調味料	食用油
P070308047	7	703	70308	638.0	479.0	瓶詰缶詰	和風調味料	食用油
P070308048	7	703	70308	638.0	479.0	瓶詰缶詰	和風調味料	食用油
P070308049	7	703	70308	650.0	488.0	瓶詰缶詰	和風調味料	食用油
P070308050	7	703	70308	688.0	516.0	瓶詰缶詰	和風調味料	食用油
P070308051	7	703	70308	698.0	524.0	瓶詰缶詰	和風調味料	食用油
P070308052	7	703	70308	738.0	554.0	瓶詰缶詰	和風調味料	食用油
P070308053	7	703	70308	768.0	576.0	瓶詰缶詰	和風調味料	食用油
P070308054	7	703	70308	1080.0	810.0	瓶詰缶詰	和風調味料	食用油
P070308055	7	703	70308	1580.0	1185.0	瓶詰缶詰	和風調味料	食用油
P070308056	7	703	70308	1750.0	1313.0	瓶詰缶詰	和風調味料	食用油
P070309001	7	703	70309	128.0	96.0	瓶詰缶詰	和風調味料	食用酢
P070309002	7	703	70309	128.0	96.0	瓶詰缶詰	和風調味料	食用酢
P070309003	7	703	70309	128.0	96.0	瓶詰缶詰	和風調味料	食用酢
P070309004	7	703	70309	138.0	104.0	瓶詰缶詰	和風調味料	食用酢
P070309005	7	703	70309	138.0	104.0	瓶詰缶詰	和風調味料	食用酢
P070309006	7	703	70309	145.0	109.0	瓶詰缶詰	和風調味料	食用酢
P070309007	7	703	70309	168.0	126.0	瓶詰缶詰	和風調味料	食用酢
P070309008	7	703	70309	175.0	131.0	瓶詰缶詰	和風調味料	食用酢
P070309009	7	703	70309	198.0	149.0	瓶詰缶詰	和風調味料	食用酢
P070309010	7	703	70309	218.0	164.0	瓶詰缶詰	和風調味料	食用酢
P070309011	7	703	70309	228.0	171.0	瓶詰缶詰	和風調味料	食用酢
P070309012	7	703	70309	248.0	186.0	瓶詰缶詰	和風調味料	食用酢
P070309013	7	703	70309	248.0	186.0	瓶詰缶詰	和風調味料	食用酢
P070309014	7	703	70309	258.0	194.0	瓶詰缶詰	和風調味料	食用酢
P070309015	7	703	70309	258.0	194.0	瓶詰缶詰	和風調味料	食用酢
P070309016	7	703	70309	258.0	194.0	瓶詰缶詰	和風調味料	食用酢
P070309017	7	703	70309	268.0	201.0	瓶詰缶詰	和風調味料	食用酢
P070309018	7	703	70309	278.0	209.0	瓶詰缶詰	和風調味料	食用酢
P070309019	7	703	70309	298.0	224.0	瓶詰缶詰	和風調味料	食用酢
P070309020	7	703	70309	298.0	224.0	瓶詰缶詰	和風調味料	食用酢
P070309021	7	703	70309	298.0	224.0	瓶詰缶詰	和風調味料	食用酢
P070309022	7	703	70309	318.0	239.0	瓶詰缶詰	和風調味料	食用酢
P070309023	7	703	70309	328.0	246.0	瓶詰缶詰	和風調味料	食用酢
P070309024	7	703	70309	338.0	254.0	瓶詰缶詰	和風調味料	食用酢
P070309025	7	703	70309	378.0	284.0	瓶詰缶詰	和風調味料	食用酢
P070309026	7	703	70309	378.0	284.0	瓶詰缶詰	和風調味料	食用酢
P070309027	7	703	70309	378.0	284.0	瓶詰缶詰	和風調味料	食用酢
P070309028	7	703	70309	398.0	299.0	瓶詰缶詰	和風調味料	食用酢
P070309029	7	703	70309	418.0	314.0	瓶詰缶詰	和風調味料	食用酢
P070309030	7	703	70309	498.0	374.0	瓶詰缶詰	和風調味料	食用酢
P070309031	7	703	70309	588.0	441.0	瓶詰缶詰	和風調味料	食用酢
P070309032	7	703	70309	618.0	464.0	瓶詰缶詰	和風調味料	食用酢
P070309033	7	703	70309	698.0	524.0	瓶詰缶詰	和風調味料	食用酢
P070309034	7	703	70309	958.0	719.0	瓶詰缶詰	和風調味料	食用酢
P070309035	7	703	70309	968.0	726.0	瓶詰缶詰	和風調味料	食用酢
P070309036	7	703	70309	1800.0	1350.0	瓶詰缶詰	和風調味料	食用酢
P070309037	7	703	70309	2680.0	2010.0	瓶詰缶詰	和風調味料	食用酢
P070310001	7	703	70310	130.0	98.0	瓶詰缶詰	和風調味料	その他和風調味料
P070310002	7	703	70310	195.0	146.0	瓶詰缶詰	和風調味料	その他和風調味料
P070310003	7	703	70310	228.0	171.0	瓶詰缶詰	和風調味料	その他和風調味料
P070401001	7	704	70401	51.0	38.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401002	7	704	70401	138.0	104.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401003	7	704	70401	138.0	104.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401004	7	704	70401	138.0	104.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401005	7	704	70401	138.0	104.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401006	7	704	70401	138.0	104.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401007	7	704	70401	140.0	105.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401008	7	704	70401	148.0	111.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401009	7	704	70401	148.0	111.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401010	7	704	70401	154.0	116.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401011	7	704	70401	158.0	119.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401012	7	704	70401	158.0	119.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401013	7	704	70401	165.0	124.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401014	7	704	70401	165.0	124.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401015	7	704	70401	165.0	124.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401016	7	704	70401	168.0	126.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401017	7	704	70401	168.0	126.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401018	7	704	70401	168.0	126.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401019	7	704	70401	172.0	129.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401020	7	704	70401	175.0	131.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401021	7	704	70401	175.0	131.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401022	7	704	70401	175.0	131.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401023	7	704	70401	178.0	134.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401024	7	704	70401	182.0	137.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401025	7	704	70401	185.0	139.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401026	7	704	70401	185.0	139.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401027	7	704	70401	185.0	139.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401028	7	704	70401	185.0	139.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401029	7	704	70401	185.0	139.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401030	7	704	70401	185.0	139.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401031	7	704	70401	185.0	139.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401032	7	704	70401	185.0	139.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401033	7	704	70401	188.0	141.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401034	7	704	70401	188.0	141.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401035	7	704	70401	188.0	141.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401036	7	704	70401	188.0	141.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401037	7	704	70401	188.0	141.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401038	7	704	70401	188.0	141.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401039	7	704	70401	188.0	141.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401040	7	704	70401	198.0	149.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401041	7	704	70401	198.0	149.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401042	7	704	70401	198.0	149.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401043	7	704	70401	198.0	149.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401044	7	704	70401	198.0	149.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401045	7	704	70401	198.0	149.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401046	7	704	70401	198.0	149.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401047	7	704	70401	198.0	149.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401048	7	704	70401	208.0	156.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401049	7	704	70401	208.0	156.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401050	7	704	70401	208.0	156.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401051	7	704	70401	215.0	161.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401052	7	704	70401	215.0	161.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401053	7	704	70401	217.0	163.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401054	7	704	70401	217.0	163.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401055	7	704	70401	217.0	163.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401056	7	704	70401	227.0	170.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401057	7	704	70401	228.0	171.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401058	7	704	70401	228.0	171.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401059	7	704	70401	237.0	178.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401060	7	704	70401	237.0	178.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401061	7	704	70401	248.0	186.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401062	7	704	70401	248.0	186.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401063	7	704	70401	248.0	186.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401064	7	704	70401	248.0	186.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401065	7	704	70401	248.0	186.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401066	7	704	70401	268.0	201.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401067	7	704	70401	268.0	201.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401068	7	704	70401	268.0	201.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401069	7	704	70401	268.0	201.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401070	7	704	70401	278.0	209.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401071	7	704	70401	285.0	214.0	瓶詰缶詰	洋風調味料	ドレッシング
P070401072	7	704	70401	285.0	214.0	瓶詰缶詰	洋風調味料	ドレッシング
