product_cd,category_major_cd,category_medium_cd,category_small_cd,unit_price,unit_cost
P070401056,07,0704,070401,227,170
P070401057,07,0704,070401,228,171
P070401058,07,0704,070401,228,171
P070401059,07,0704,070401,237,178
P070401060,07,0704,070401,237,178
P070401061,07,0704,070401,248,186
P070401062,07,0704,070401,248,186
P070401063,07,0704,070401,248,186
P070401064,07,0704,070401,248,186
P070401065,07,0704,070401,248,186
P070401066,07,0704,070401,268,201
P070401067,07,0704,070401,268,201
P070401068,07,0704,070401,268,201
P070401069,07,0704,070401,268,201
P070401070,07,0704,070401,278,209
P070401071,07,0704,070401,285,214
P070401072,07,0704,070401,285,214
P070401073,07,0704,070401,288,216
P070401074,07,0704,070401,288,216
P070401075,07,0704,070401,288,216
P070401076,07,0704,070401,288,216
P070401077,07,0704,070401,297,223
P070401078,07,0704,070401,297,223
P070401079,07,0704,070401,297,223
P070401080,07,0704,070401,298,224
P070401081,07,0704,070401,298,224
P070401082,07,0704,070401,318,239
P070401083,07,0704,070401,348,261
P070401084,07,0704,070401,348,261
P070401085,07,0704,070401,348,261
P070401086,07,0704,070401,358,269
P070401087,07,0704,070401,358,269
P070401088,07,0704,070401,427,320
P070401089,07,0704,070401,428,321
P070401090,07,0704,070401,428,321
P070401091,07,0704,070401,428,321
P070401092,07,0704,070401,428,321
P070401093,07,0704,070401,468,351
P070401094,07,0704,070401,558,419
P070401095,07,0704,070401,558,419
P070401096,07,0704,070401,597,448
P070401097,07,0704,070401,628,471
P070401098,07,0704,070401,628,471
P070402001,07,0704,070402,175,131
P070402002,07,0704,070402,175,131
P070403001,07,0704,070403,75,56
P070403002,07,0704,070403,98,74
P070403003,07,0704,070403,118,89
P070403004,07,0704,070403,135,101
P070403005,07,0704,070403,138,104
P070403006,07,0704,070403,155,116
P070403007,07,0704,070403,158,119
P070403008,07,0704,070403,168,126
P070403009,07,0704,070403,188,141
P070403010,07,0704,070403,188,141
P070403011,07,0704,070403,195,146
P070403012,07,0704,070403,208,156
P070403013,07,0704,070403,225,169
P070403014,07,0704,070403,228,171
P070403015,07,0704,070403,228,171
P070403016,07,0704,070403,228,171
P070403017,07,0704,070403,235,176
P070403018,07,0704,070403,248,186
P070403019,07,0704,070403,258,194
P070403020,07,0704,070403,258,194
P070403021,07,0704,070403,258,194
P070403022,07,0704,070403,285,214
P070403023,07,0704,070403,288,216
P070403024,07,0704,070403,295,221
P070403025,07,0704,070403,298,224
P070403026,07,0704,070403,368,276
P070403027,07,0704,070403,385,289
P070403028,07,0704,070403,395,296
P070403029,07,0704,070403,458,344
P070404001,07,0704,070404,100,75
P070404002,07,0704,070404,108,81
P070404003,07,0704,070404,115,86
P070404004,07,0704,070404,115,86
P070404005,07,0704,070404,115,86
P070404006,07,0704,070404,115,86
P070404007,07,0704,070404,115,86
P070404008,07,0704,070404,115,86
P070404009,07,0704,070404,135,101
P070404010,07,0704,070404,135,101
P070404011,07,0704,070404,135,101
P070404012,07,0704,070404,158,119
P070404013,07,0704,070404,185,139
P070404014,07,0704,070404,185,139
P070404015,07,0704,070404,185,139
P070404016,07,0704,070404,185,139
P070404017,07,0704,070404,185,139
P070404018,07,0704,070404,185,139
P070404019,07,0704,070404,188,141
P070404020,07,0704,070404,188,141
P070404021,07,0704,070404,188,141
P070404022,07,0704,070404,188,141
P070404023,07,0704,070404,188,141
P070404024,07,0704,070404,198,149
P070404025,07,0704,070404,198,149
P070404026,07,0704,070404,200,150
P070404027,07,0704,070404,208,156
P070404028,07,0704,070404,208,156
P070404029,07,0704,070404,208,156
P070404030,07,0704,070404,218,164
P070404031,07,0704,070404,218,164
P070404032,07,0704,070404,222,167
P070404033,07,0704,070404,228,171
P070404034,07,0704,070404,235,176
P070404035,07,0704,070404,235,176
P070404036,07,0704,070404,238,179
P070404037,07,0704,070404,238,179
P070404038,07,0704,070404,238,179
P070404039,07,0704,070404,248,186
P070404040,07,0704,070404,255,191
P070404041,07,0704,070404,255,191
P070404042,07,0704,070404,255,191
P070404043,07,0704,070404,268,201
P070404044,07,0704,070404,268,201
P070404045,07,0704,070404,268,201
P070404046,07,0704,070404,275,206
P070404047,07,0704,070404,275,206
P070404048,07,0704,070404,275,206
P070404049,07,0704,070404,288,216
P070404050,07,0704,070404,318,239
P070404051,07,0704,070404,458,344
P070404052,07,0704,070404,458,344
P070404053,07,0704,070404,688,516
P070404054,07,0704,070404,688,516
P070404055,07,0704,070404,688,516
P070404056,07,0704,070404,698,524
P070404057,07,0704,070404,698,524
P070404058,07,0704,070404,698,524
P070404059,07,0704,070404,745,559
P070404060,07,0704,070404,745,559
P070404061,07,0704,070404,745,559
P070404062,07,0704,070404,788,591
P070404063,07,0704,070404,788,591
P070404064,07,0704,070404,788,591
P070405001,07,0704,070405,80,60
P070405002,07,0704,070405,85,64
P070405003,07,0704,070405,85,64
P070405004,07,0704,070405,98,74
P070405005,07,0704,070405,98,74
P070405006,07,0704,070405,98,74
P070405007,07,0704,070405,98,74
P070405008,07,0704,070405,115,86
P070405009,07,0704,070405,115,86
P070405010,07,0704,070405,115,86
P070405011,07,0704,070405,117,88
P070405012,07,0704,070405,117,88
P070405013,07,0704,070405,125,94
P070405014,07,0704,070405,125,94
P070405015,07,0704,070405,125,94
P070405016,07,0704,070405,125,94
P070405017,07,0704,070405,128,96
P070405018,07,0704,070405,128,96
P070405019,07,0704,070405,128,96
P070405020,07,0704,070405,128,96
P070405021,07,0704,070405,128,96
P070405022,07,0704,070405,128,96
P070405023,07,0704,070405,128,96
P070405024,07,0704,070405,128,96
P070405025,07,0704,070405,128,96
P070405026,07,0704,070405,128,96
P070405027,07,0704,070405,143,107
P070405028,07,0704,070405,143,107
P070405029,07,0704,070405,143,107
P070405030,07,0704,070405,143,107
P070405031,07,0704,070405,143,107
P070405032,07,0704,070405,143,107
P070405033,07,0704,070405,143,107
P070405034,07,0704,070405,143,107
P070405035,07,0704,070405,145,109
P070405036,07,0704,070405,145,109
P070405037,07,0704,070405,145,109
P070405038,07,0704,070405,148,111
P070405039,07,0704,070405,148,111
P070405040,07,0704,070405,148,111
P070405041,07,0704,070405,153,115
P070405042,07,0704,070405,153,115
P070405043,07,0704,070405,153,115
P070405044,07,0704,070405,153,115
P070405045,07,0704,070405,153,115
P070405046,07,0704,070405,153,115
P070405047,07,0704,070405,153,115
P070405048,07,0704,070405,153,115
P070405049,07,0704,070405,153,115
P070405050,07,0704,070405,158,119
P070405051,07,0704,070405,158,119
P070405052,07,0704,070405,158,119
P070405053,07,0704,070405,158,119
P070405054,07,0704,070405,158,119
P070405055,07,0704,070405,158,119
P070405056,07,0704,070405,165,124
P070405057,07,0704,070405,173,130
P070405058,07,0704,070405,173,130
P070405059,07,0704,070405,173,130
P070405060,07,0704,070405,173,130
P070405061,07,0704,070405,175,131
P070405062,07,0704,070405,175,131
P070405063,07,0704,070405,178,134
P070405064,07,0704,070405,178,134
P070405065,07,0704,070405,178,134
P070405066,07,0704,070405,178,134
P070405067,07,0704,070405,185,139
P070405068,07,0704,070405,185,139
P070405069,07,0704,070405,185,139
P070405070,07,0704,070405,188,141
P070405071,07,0704,070405,188,141
P070405072,07,0704,070405,195,146
P070405073,07,0704,070405,197,148
P070405074,07,0704,070405,197,148
P070405075,07,0704,070405,198,149
P070405076,07,0704,070405,198,149
P070405077,07,0704,070405,198,149
P070405078,07,0704,070405,198,149
P070405079,07,0704,070405,198,149
P070405080,07,0704,070405,198,149
P070405081,07,0704,070405,198,149
P070405082,07,0704,070405,205,154
P070405083,07,0704,070405,205,154
P070405084,07,0704,070405,205,154
P070405085,07,0704,070405,205,154
P070405086,07,0704,070405,205,154
P070405087,07,0704,070405,208,156
P070405088,07,0704,070405,212,159
P070405089,07,0704,070405,212,159
P070405090,07,0704,070405,212,159
P070405091,07,0704,070405,218,164
P070405092,07,0704,070405,218,164
P070405093,07,0704,070405,218,164
P070405094,07,0704,070405,218,164
P070405095,07,0704,070405,218,164
P070405096,07,0704,070405,218,164
P070405097,07,0704,070405,218,164
P070405098,07,0704,070405,218,164
P070405099,07,0704,070405,223,167
P070405100,07,0704,070405,223,167
P070405101,07,0704,070405,223,167
P070405102,07,0704,070405,223,167
P070405103,07,0704,070405,228,171
P070405104,07,0704,070405,228,171
P070405105,07,0704,070405,228,171
P070405106,07,0704,070405,228,171
P070405107,07,0704,070405,228,171
P070405108,07,0704,070405,228,171
P070405109,07,0704,070405,228,171
P070405110,07,0704,070405,228,171
P070405111,07,0704,070405,228,171
P070405112,07,0704,070405,228,171
P070405113,07,0704,070405,233,175
P070405114,07,0704,070405,235,176
P070405115,07,0704,070405,235,176
P070405116,07,0704,070405,235,176
P070405117,07,0704,070405,235,176
P070405118,07,0704,070405,235,176
P070405119,07,0704,070405,235,176
P070405120,07,0704,070405,235,176
P070405121,07,0704,070405,238,179
P070405122,07,0704,070405,238,179
P070405123,07,0704,070405,238,179
P070405124,07,0704,070405,238,179
P070405125,07,0704,070405,238,179
P070405126,07,0704,070405,238,179
P070405127,07,0704,070405,238,179
P070405128,07,0704,070405,243,182
P070405129,07,0704,070405,243,182
P070405130,07,0704,070405,243,182
P070405131,07,0704,070405,245,184
P070405132,07,0704,070405,245,184
P070405133,07,0704,070405,245,184
P070405134,07,0704,070405,245,184
P070405135,07,0704,070405,245,184
P070405136,07,0704,070405,248,186
P070405137,07,0704,070405,248,186
P070405138,07,0704,070405,248,186
P070405139,07,0704,070405,248,186
P070405140,07,0704,070405,248,186
P070405141,07,0704,070405,248,186
P070405142,07,0704,070405,248,186
P070405143,07,0704,070405,248,186
P070405144,07,0704,070405,248,186
P070405145,07,0704,070405,248,186
P070405146,07,0704,070405,248,186
P070405147,07,0704,070405,253,190
P070405148,07,0704,070405,253,190
P070405149,07,0704,070405,253,190
P070405150,07,0704,070405,253,190
P070405151,07,0704,070405,255,191
P070405152,07,0704,070405,255,191
P070405153,07,0704,070405,255,191
P070405154,07,0704,070405,255,191
P070405155,07,0704,070405,255,191
P070405156,07,0704,070405,255,191
P070405157,07,0704,070405,255,191
P070405158,07,0704,070405,255,191
P070405159,07,0704,070405,255,191
P070405160,07,0704,070405,255,191
P070405161,07,0704,070405,255,191
P070405162,07,0704,070405,255,191
P070405163,07,0704,070405,255,191
P070405164,07,0704,070405,258,194
P070405165,07,0704,070405,258,194
P070405166,07,0704,070405,258,194
P070405167,07,0704,070405,258,194
P070405168,07,0704,070405,258,194
P070405169,07,0704,070405,258,194
P070405170,07,0704,070405,258,194
P070405171,07,0704,070405,265,199
P070405172,07,0704,070405,265,199
P070405173,07,0704,070405,265,199
P070405174,07,0704,070405,265,199
P070405175,07,0704,070405,265,199
P070405176,07,0704,070405,265,199
P070405177,07,0704,070405,268,201
P070405178,07,0704,070405,268,201
P070405179,07,0704,070405,268,201
P070405180,07,0704,070405,268,201
P070405181,07,0704,070405,275,206
P070405182,07,0704,070405,275,206
P070405183,07,0704,070405,275,206
P070405184,07,0704,070405,278,209
P070405185,07,0704,070405,278,209
P070405186,07,0704,070405,278,209
P070405187,07,0704,070405,278,209
P070405188,07,0704,070405,285,214
P070405189,07,0704,070405,288,216
P070405190,07,0704,070405,298,224
P070405191,07,0704,070405,298,224
P070405192,07,0704,070405,328,246
P070405193,07,0704,070405,338,254
P070405194,07,0704,070405,415,311
P070405195,07,0704,070405,418,314
P070405196,07,0704,070405,678,509
P070405197,07,0704,070405,678,509
P070405198,07,0704,070405,678,509
P070406001,07,0704,070406,60,45
P070406002,07,0704,070406,60,45
P070406003,07,0704,070406,60,45
P070406004,07,0704,070406,60,45
P070406005,07,0704,070406,65,49
P070406006,07,0704,070406,65,49
P070406007,07,0704,070406,65,49
P070406008,07,0704,070406,88,66
P070406009,07,0704,070406,88,66
P070406010,07,0704,070406,88,66
P070406011,07,0704,070406,88,66
P070406012,07,0704,070406,93,70
P070406013,07,0704,070406,95,71
P070406014,07,0704,070406,95,71
P070406015,07,0704,070406,95,71
P070406016,07,0704,070406,95,71
P070406017,07,0704,070406,98,74
P070406018,07,0704,070406,100,75
P070406019,07,0704,070406,108,81
P070406020,07,0704,070406,108,81
P070406021,07,0704,070406,115,86
P070406022,07,0704,070406,115,86
P070406023,07,0704,070406,118,89
P070406024,07,0704,070406,118,89
P070406025,07,0704,070406,118,89
P070406026,07,0704,070406,123,92
P070406027,07,0704,070406,123,92
P070406028,07,0704,070406,123,92
P070406029,07,0704,070406,123,92
P070406030,07,0704,070406,125,94
P070406031,07,0704,070406,128,96
P070406032,07,0704,070406,128,96
P070406033,07,0704,070406,128,96
P070406034,07,0704,070406,128,96
P070406035,07,0704,070406,128,96
P070406036,07,0704,070406,128,96
P070406037,07,0704,070406,128,96
P070406038,07,0704,070406,128,96
P070406039,07,0704,070406,133,100
P070406040,07,0704,070406,135,101
P070406041,07,0704,070406,138,104
P070406042,07,0704,070406,138,104
P070406043,07,0704,070406,138,104
P070406044,07,0704,070406,138,104
P070406045,07,0704,070406,138,104
P070406046,07,0704,070406,145,109
P070406047,07,0704,070406,145,109
P070406048,07,0704,070406,145,109
P070406049,07,0704,070406,145,109
P070406050,07,0704,070406,145,109
P070406051,07,0704,070406,145,109
P070406052,07,0704,070406,145,109
P070406053,07,0704,070406,148,111
P070406054,07,0704,070406,155,116
P070406055,07,0704,070406,155,116
P070406056,07,0704,070406,155,116
P070406057,07,0704,070406,155,116
P070406058,07,0704,070406,155,116
P070406059,07,0704,070406,155,116
P070406060,07,0704,070406,155,116
P070406061,07,0704,070406,155,116
P070406062,07,0704,070406,158,119
P070406063,07,0704,070406,165,124
P070406064,07,0704,070406,165,124
P070406065,07,0704,070406,168,126
P070406066,07,0704,070406,168,126
P070406067,07,0704,070406,170,128
P070406068,07,0704,070406,175,131
P070406069,07,0704,070406,175,131
P070406070,07,0704,070406,175,131
P070406071,07,0704,070406,175,131
P070406072,07,0704,070406,175,131
P070406073,07,0704,070406,175,131
P070406074,07,0704,070406,175,131
P070406075,07,0704,070406,175,131
P070406076,07,0704,070406,175,131
P070406077,07,0704,070406,175,131
P070406078,07,0704,070406,175,131
P070406079,07,0704,070406,175,131
P070406080,07,0704,070406,175,131
P070406081,07,0704,070406,175,131
P070406082,07,0704,070406,175,131
P070406083,07,0704,070406,175,131
P070406084,07,0704,070406,175,131
P070406085,07,0704,070406,175,131
P070406086,07,0704,070406,175,131
P070406087,07,0704,070406,175,131
P070406088,07,0704,070406,178,134
P070406089,07,0704,070406,178,134
P070406090,07,0704,070406,178,134
P070406091,07,0704,070406,178,134
P070406092,07,0704,070406,178,134
P070406093,07,0704,070406,178,134
P070406094,07,0704,070406,178,134
P070406095,07,0704,070406,178,134
P070406096,07,0704,070406,178,134
P070406097,07,0704,070406,178,134
P070406098,07,0704,070406,178,134
P070406099,07,0704,070406,178,134
P070406100,07,0704,070406,178,134
P070406101,07,0704,070406,178,134
P070406102,07,0704,070406,188,141
P070406103,07,0704,070406,195,146
P070406104,07,0704,070406,195,146
P070406105,07,0704,070406,195,146
P070406106,07,0704,070406,195,146
P070406107,07,0704,070406,198,149
P070406108,07,0704,070406,198,149
P070406109,07,0704,070406,198,149
P070406110,07,0704,070406,208,156
P070406111,07,0704,070406,215,161
P070406112,07,0704,070406,215,161
P070406113,07,0704,070406,215,161
P070406114,07,0704,070406,215,161
P070406115,07,0704,070406,215,161
P070406116,07,0704,070406,215,161
P070406117,07,0704,070406,215,161
P070406118,07,0704,070406,215,161
P070406119,07,0704,070406,215,161
P070406120,07,0704,070406,235,176
P070406121,07,0704,070406,235,176
P070406122,07,0704,070406,235,176
P070406123,07,0704,070406,235,176
P070406124,07,0704,070406,235,176
P070406125,07,0704,070406,235,176
P070406126,07,0704,070406,235,176
P070406127,07,0704,070406,235,176
P070406128,07,0704,070406,235,176
P070406129,07,0704,070406,235,176
P070406130,07,0704,070406,235,176
P070406131,07,0704,070406,235,176
P070406132,07,0704,070406,235,176
P070406133,07,0704,070406,235,176
P070406134,07,0704,070406,235,176
P070406135,07,0704,070406,235,176
P070406136,07,0704,070406,235,176
